paper id	author id	affiliation id
D09-1066	5194	199

H05-1079	5194	199

J05-3004	5194	199

N09-1001	5194	199

W07-2007	5194	199

E06-2014	7427	199

L08-1111	7427	199

L08-1369	7427	199

L08-1539	7427	199

L08-1575	7427	199

P06-2095	7427	199

P07-1018	7427	199

W04-0403	7427	199

W07-1510	8167	199

C00-2150	8829	199

W00-0705	8829	199

L08-1441	9599	199

L08-1575	10276	199

C08-2027	10907	199

C08-1104	11019	199

N09-1001	11019	199

D09-1066	12394	199

E09-1098	12394	199

C00-2139	15407	199

P07-1053	2705	200

N03-2021	2880	200

A00-1039	2909	200

C00-1078	2909	200

C00-2136	2909	200

C02-1154	2909	200

C02-1165	2909	200

C04-1109	2909	200

C04-1127	2909	200

H01-1009	2909	200

H05-1003	2909	200

L08-1053	2909	200

N03-4013	2909	200

N07-1067	2909	200

P03-1029	2909	200

P04-1053	2909	200

P05-1051	2909	200

P05-1052	2909	200

P06-2055	2909	200

P08-1030	2909	200

P09-1048	2909	200

P09-2089	2909	200

W01-1511	2909	200

W04-0705	2909	200

W04-2705	2909	200

W06-0206	2909	200

W06-3607	2909	200

W09-2809	2909	200

C02-1165	3536	200

P07-1053	3608	200

H05-1003	3734	200

P05-1051	3734	200

P06-2055	3734	200

P08-1030	3734	200

W04-0705	3734	200

W06-0206	3734	200

W06-3607	3734	200

C02-1154	4850	200

W04-0413	5058	200

W04-2705	5058	200

N03-1021	5424	200

N03-2021	5424	200

P04-1083	5424	200

P04-1084	5424	200

P04-3006	5424	200

P06-1110	5424	200

P06-1123	5424	200

W05-1515	5424	200

W06-3603	5424	200

C00-1078	5473	200

C04-1109	5473	200

N09-1017	5473	200

P09-1048	5473	200

W01-1511	5473	200

W04-0413	5473	200

W04-2701	5473	200

W04-2705	5473	200

W05-0301	5473	200

W06-0606	5473	200

W07-1529	5473	200

W09-1201	5473	200

W09-2423	5473	200

W09-3019	5473	200

N06-1040	5587	200

P04-3006	6469	200

W04-0413	6769	200

W04-2705	6769	200

W06-3607	7015	200

C00-2109	7370	200

C00-2110	7370	200

C00-2126	7370	200

C00-2167	7370	200

C02-1064	7370	200

C02-2019	7370	200

C04-1122	7370	200

C04-1127	7370	200

C04-1176	7370	200

C08-3010	7370	200

H01-1009	7370	200

I05-2008	7370	200

I05-5011	7370	200

L08-1126	7370	200

L08-1619	7370	200

N03-4013	7370	200

N06-1039	7370	200

N06-2034	7370	200

P00-1044	7370	200

P03-1029	7370	200

P03-1061	7370	200

P04-1053	7370	200

P06-2094	7370	200

P07-2005	7370	200

W01-0512	7370	200

W03-0509	7370	200

W03-1204	7370	200

W03-1609	7370	200

W04-2208	7370	200

W07-2012	7370	200

C04-1122	7496	200

N06-1039	7496	200

W03-1609	7496	200

W07-1529	7496	200

C04-1127	7873	200

H01-1009	7873	200

N03-4013	7873	200

P03-1029	7873	200

W04-2208	7873	200

P07-1053	7909	200

W04-2705	7956	200

N03-2021	8343	200

P06-1110	8343	200

W05-1515	8343	200

W06-3603	8343	200

W04-3226	8692	200

P04-1084	8797	200

P06-1123	8797	200

H05-1003	8809	200

P09-1048	9013	200

W09-2423	9013	200

W09-2809	9013	200

W09-3019	9013	200

A00-1039	9108	200

C00-2136	9108	200

C02-1154	9108	200

C02-1165	9108	200

P03-1044	9108	200

W04-2705	9184	200

C04-1109	9333	200

P05-1052	9333	200

W01-1511	9333	200

W04-2705	9379	200

P08-3004	10330	200

W09-2423	10330	200

W09-3019	10330	200

C08-1105	11022	200

D09-1039	11642	200

P09-1048	12296	200

W09-2423	12296	200

W09-3019	12296	200

P07-2003	41	201

P03-2023	3088	201

P07-2003	3575	201

W02-0702	3575	201

W02-0712	3575	201

P03-2023	3633	201

W00-1305	4749	201

C00-2134	5520	201

C02-1082	5802	201

W02-0702	5802	201

P07-2003	5961	201

C02-1082	6113	201

P03-2023	6113	201

P07-2003	6113	201

W02-0702	6113	201

W02-0712	6113	201

P03-2023	6163	201

W02-0712	7198	201

W07-1109	7479	201

D07-1063	8021	201

P03-2023	8734	201

C00-2134	9035	201

P03-2023	9035	201

W00-1305	9058	201

C00-2134	9459	201

C02-1082	9459	201

P07-2003	9459	201

W02-0702	9459	201

W02-0712	9459	201

I08-2121	10281	201

W03-2108	10448	201

I08-2121	11067	201

I08-2110	14056	201

C00-1001	67	202

C02-1112	67	202

C08-1003	67	202

E09-1005	67	202

E09-1006	67	202

L08-1182	67	202

L08-1250	67	202

L08-1283	67	202

N09-1003	67	202

P08-1037	67	202

P08-1063	67	202

P09-2019	67	202

W00-1326	67	202

W01-0703	67	202

W02-0801	67	202

W02-1304	67	202

W04-0801	67	202

W04-0813	67	202

W04-0861	67	202

W04-3204	67	202

W06-1669	67	202

W06-3814	67	202

W07-2001	67	202

W07-2002	67	202

W07-2074	67	202

W07-2075	67	202

W07-2076	67	202

W07-2077	67	202

W09-2420	67	202

W09-3206	67	202

W04-0801	121	202

C00-1001	125	202

L08-1283	125	202

W02-0906	125	202

W04-0407	236	202

W02-0906	259	202

W04-1506	259	202

W06-2604	286	202

W07-2078	286	202

W09-3722	286	202

C00-1001	287	202

I08-3011	287	202

P06-2001	289	202

C00-1001	290	202

W04-1506	290	202

C00-1001	297	202

I08-3011	297	202

W04-0407	297	202

P06-1144	1073	202

W06-1663	1592	202

W04-0407	2201	202

W06-2401	2201	202

W06-2401	2297	202

A00-3005	2786	202

C00-1001	2786	202

C08-2008	2786	202

W02-0906	2786	202

W04-0407	2786	202

W09-3822	2786	202

P06-2001	3665	202

I08-3011	4700	202

W02-0801	4700	202

W04-0801	4700	202

C00-1001	5191	202

P06-2001	5191	202

C02-1112	5233	202

W00-1326	5233	202

W01-0703	5233	202

W02-0801	5233	202

W04-0801	5233	202

W04-0813	5233	202

W04-0861	5233	202

W04-3204	5233	202

W06-1669	5233	202

W06-3814	5233	202

C02-1014	5327	202

I08-3011	5327	202

A00-3005	6156	202

C08-2008	6156	202

W07-2001	6174	202

N07-2034	6383	202

W07-0708	6383	202

W04-0801	6512	202

C08-1021	6858	202

E09-1045	6858	202

L08-1041	6858	202

L08-1250	6858	202

L08-1283	6858	202

W04-0823	6858	202

W04-0828	6858	202

W06-1663	6858	202

W07-2001	6858	202

W07-2015	6858	202

W07-2032	6858	202

C00-1001	7168	202

C02-1014	7168	202

I08-3011	7168	202

W02-0906	7168	202

W06-2604	7538	202

W07-2078	7538	202

W09-3722	7538	202

E09-1005	7693	202

L08-1182	7693	202

N09-1003	7693	202

W06-1669	7693	202

W06-3814	7693	202

W07-2002	7693	202

W07-2075	7693	202

W09-3206	7693	202

N07-2034	8256	202

W07-0708	8256	202

W04-0801	8401	202

W04-0407	8402	202

C00-1001	8403	202

W06-2604	9259	202

W07-2078	9259	202

W09-3722	9259	202

I08-3011	10283	202

L08-1041	10292	202

L08-1101	10387	202

L08-1212	10387	202

L08-1101	10580	202

L08-1212	10580	202

L08-1101	10640	202

L08-1212	10640	202

L08-1101	10885	202

L08-1212	10885	202

L08-1101	10898	202

L08-1212	10898	202

W09-3822	11410	202

L08-1041	12899	202

C02-1014	13196	202

C08-2008	13196	202

I08-3011	13196	202

P06-2001	13196	202

W04-1506	13196	202

L08-1101	13511	202

L08-1212	13511	202

C08-1003	13702	202

E09-1006	13702	202

W06-1669	13702	202

W06-3814	13702	202

W07-2001	13702	202

W07-2074	13702	202

W07-2076	13702	202

W09-2420	13702	202

L08-1101	14254	202

L08-1212	14254	202

P08-1063	14666	202

P09-2019	14666	202

W07-2077	14666	202

C00-1001	14766	202

I08-3011	14766	202

P06-2001	14766	202

W04-0407	14766	202

W06-2401	14766	202

W06-2604	14766	202

C08-2020	1456	203

W06-1419	1456	203

W09-3606	8654	203

W06-1419	8849	203

C08-2020	10284	203

W09-3606	12039	203

C08-2020	14088	203

D08-1057	14088	203

D09-1096	14088	203

E09-1097	14088	203

W03-1202	14088	203

W06-1419	14088	203

W09-3606	14088	203

D09-1096	10284	204

L08-1529	9532	205

L08-1153	9583	205

L08-1528	10286	205

L08-1528	10539	205

L08-1528	10834	205

L08-1529	10834	205

L08-1528	11142	205

L08-1529	11142	205

W03-2002	107	206

P04-1051	172	206

C04-1044	730	206

W09-3840	730	206

W06-1308	1823	206

C04-1026	2000	206

W04-1510	2000	206

W04-2104	2437	206

W01-0803	2549	206

C08-1032	2606	206

P06-2032	2606	206

P07-2004	2606	206

C04-1044	2948	206

C08-3003	2948	206

W07-1603	2948	206

P04-1051	3928	206

W03-2002	4517	206

C08-3003	4591	206

W04-0608	5410	206

P06-2032	6300	206

P07-2004	6300	206

C00-2087	6391	206

C04-1044	6391	206

C08-3003	6391	206

W06-1308	6491	206

W06-3507	6491	206

W06-1308	6660	206

W04-0608	6936	206

W04-1814	6936	206

W04-2104	6936	206

L08-1132	10289	206

L08-1132	10300	206

C08-3003	10418	206

C08-3003	10730	206

C08-3011	11146	206

W09-3409	11381	206

C08-3003	13333	206

W07-1603	13333	206

L08-1132	14358	206

W09-3409	15168	206

L08-1588	10291	207

L08-1589	10291	208

E06-2003	632	209

W03-0109	632	209

W03-0109	1196	209

W01-1301	2020	209

W01-1301	2070	209

W03-0109	2148	209

P06-2035	2717	209

W01-1301	4664	209

C08-2014	4697	209

P06-2035	5011	209

W03-0109	5273	209

W01-1301	6016	209

W09-3830	8547	209

E06-2003	8834	209

C08-2014	10294	209

C00-1013	708	210

C00-2143	708	210

C00-1013	2468	210

C00-2143	2468	210

C00-2143	2902	210

C00-2143	2903	210

C00-1013	3605	210

C08-1081	3605	210

W04-2201	3605	210

C00-1013	4363	210

C00-2143	4363	210

C00-1013	7077	210

C00-1013	7589	210

W04-2201	7589	210

L08-1049	8405	210

L08-1048	9596	210

L08-1610	10295	210

L08-1610	10944	210

W01-1303	1837	211

W01-1303	2996	211

W01-1303	5618	211

L08-1559	10296	211

W07-1702	518	212

L08-1538	9575	212

L08-1457	9793	212

L08-1538	10297	212

L08-1457	11180	212

W03-2906	11633	212

P08-2046	12912	212

P08-2046	12979	212

P08-2046	14121	212

L08-1538	15074	212

P08-2046	15245	212

L08-1457	15280	212

W03-2904	15280	212

W03-2906	15280	212

W07-1702	15280	212

L08-1479	10299	213

W01-1307	10304	214

I05-1056	10305	215

I05-1056	10635	215

W01-1202	4094	216

W01-1202	4114	216

C00-1066	4232	216

C02-1074	4232	216

C02-1103	4232	216

P04-1033	4232	216

C02-1019	4648	216

C02-1103	6283	216

C00-1066	7384	216

C02-1019	7384	216

C02-1074	7384	216

C02-1103	7384	216

I05-1064	7384	216

P04-1033	7384	216

P08-2058	7384	216

W00-1106	7384	216

W01-1202	7384	216

W02-1903	7384	216

W08-0803	7384	216

P08-2058	10307	216

P08-2058	10938	216

W08-0803	10938	216

H01-1059	49	217

L08-1014	49	217

L08-1510	49	217

L08-1518	49	217

P01-1002	49	217

W08-0310	49	217

L08-1014	50	217

L08-1518	50	217

L08-1519	50	217

P01-1002	50	217

W07-0409	144	217

W08-0310	144	217

P01-1002	438	217

W01-0905	585	217

W09-0430	592	217

W04-1207	650	217

P01-1002	1251	217

P01-1002	1737	217

W03-0606	1938	217

W04-1305	1938	217

W01-0909	2312	217

W01-1207	2312	217

H01-1059	2639	217

H05-1026	2639	217

P01-1002	2639	217

P06-2093	2639	217

W08-0310	2639	217

E03-1085	2668	217

W01-0905	2876	217

W01-0909	2876	217

W01-1207	2876	217

W06-1904	2876	217

W01-0905	3525	217

W01-1207	3525	217

E03-1085	3582	217

W01-1207	3582	217

C00-1039	3677	217

W00-1323	3677	217

W01-1207	3677	217

E03-1085	3709	217

H01-1059	4516	217

L08-1141	4516	217

L08-1510	4516	217

P01-1002	4516	217

W08-0310	4543	217

I05-1014	4628	217

W06-1904	4815	217

E03-1085	5606	217

E03-1085	6301	217

L08-1014	6301	217

L08-1116	6301	217

L08-1119	6301	217

E03-1085	6882	217

L08-1116	6882	217

W06-1904	6882	217

D07-1045	7328	217

H05-1026	7328	217

I08-2089	7328	217

P06-2093	7328	217

W07-0409	7328	217

W07-0725	7328	217

L08-1117	8055	217

L08-1378	8240	217

E03-1085	8585	217

L08-1116	8585	217

L08-1119	8585	217

W06-1904	8585	217

W01-0811	9392	217

W02-1118	9392	217

W04-2105	9392	217

E09-1056	9417	217

W09-2701	9417	217

W09-3102	9417	217

W09-0430	9558	217

L08-1378	9560	217

L08-1518	9560	217

L08-1468	9591	217

W09-3111	9591	217

L08-1159	9767	217

L08-1378	9888	217

W08-0310	9888	217

L08-1396	9980	217

I05-1014	10314	217

L08-1014	10422	217

L08-1159	10431	217

L08-1519	10587	217

L08-1518	10702	217

L08-1084	10821	217

L08-1141	10847	217

L08-1378	10847	217

L08-1519	11140	217

L08-1510	11185	217

W09-0430	11890	217

W07-0409	13043	217

W08-0310	13043	217

L08-1468	13111	217

P06-2093	13194	217

W07-0409	13194	217

W08-0310	13194	217

H01-1059	13742	217

W09-3111	14298	217

C08-2013	14662	217

E09-1056	14662	217

W08-0310	14662	217

W07-0805	6	218

P06-1037	953	218

W04-1509	953	218

E03-1052	1690	218

P04-3008	1690	218

W04-0311	1690	218

C00-2151	2414	218

E03-1052	2414	218

P04-3008	2414	218

P06-1037	2414	218

P06-1041	2414	218

P06-2029	2414	218

W06-2305	2414	218

I05-7004	2641	218

P09-4004	2641	218

W00-1412	2944	218

W00-1412	3006	218

W01-1309	3006	218

C00-2151	5442	218

E03-1052	5442	218

P04-3008	5442	218

P06-1037	5442	218

P06-1041	5442	218

P06-2029	5442	218

W06-2305	5442	218

W07-0805	5442	218

W09-3816	5442	218

C00-2151	6542	218

W07-0102	6790	218

W01-1309	7251	218

C00-2151	7294	218

W00-1412	8062	218

I05-7004	8555	218

P09-4004	8555	218

W04-1404	8555	218

W04-0903	8880	218

L08-1419	10317	218

L08-1548	10541	218

L08-1032	10919	218

W09-3816	11825	218

E03-1043	13706	218

W03-1403	13706	218

W05-1610	13706	218

E03-1055	540	219

J09-1002	540	219

W03-0420	540	219

W06-2606	540	219

W06-3103	540	219

W09-0438	540	219

P07-2026	2074	219

W06-3103	2090	219

N07-2017	3365	219

C04-1105	3856	219

P04-1065	3910	219

W05-0831	3910	219

D07-1025	4049	219

J09-1002	4049	219

P06-2061	4049	219

W06-3103	4049	219

D08-1088	4713	219

E06-1031	4713	219

W05-0903	4713	219

W07-0713	4713	219

W09-0407	4713	219

E03-1055	5049	219

C04-1006	5301	219

C04-1032	5301	219

C08-1115	5301	219

D08-1088	5301	219

E06-1005	5301	219

W05-0831	5301	219

W09-0407	5301	219

W09-0410	5301	219

D09-1022	5310	219

H05-1095	5310	219

L08-1403	5310	219

C00-2123	5893	219

C00-2162	5893	219

C00-2163	5893	219

C00-2172	5893	219

C02-1032	5893	219

C04-1006	5893	219

C04-1030	5893	219

C04-1032	5893	219

C04-1045	5893	219

C08-1128	5893	219

D07-1055	5893	219

D08-1039	5893	219

D08-1088	5893	219

D09-1022	5893	219

E03-1007	5893	219

E03-1032	5893	219

E03-1055	5893	219

E06-1005	5893	219

E06-1031	5893	219

H01-1061	5893	219

H01-1062	5893	219

H05-1096	5893	219

J03-1002	5893	219

J03-1005	5893	219

J04-2003	5893	219

J04-4002	5893	219

J09-1002	5893	219

L08-1134	5893	219

L08-1403	5893	219

L08-1469	5893	219

L08-1470	5893	219

L08-1495	5893	219

N04-1033	5893	219

N07-1062	5893	219

N07-2015	5893	219

N07-2035	5893	219

N09-2005	5893	219

P00-1004	5893	219

P00-1056	5893	219

P01-1027	5893	219

P02-1038	5893	219

P03-1019	5893	219

P04-1065	5893	219

P06-2061	5893	219

P07-2026	5893	219

W01-1405	5893	219

W01-1407	5893	219

W01-1408	5893	219

W02-1021	5893	219

W03-0420	5893	219

W04-1118	5893	219

W04-3235	5893	219

W05-0806	5893	219

W05-0831	5893	219

W05-0834	5893	219

W05-0903	5893	219

W06-2606	5893	219

W06-3101	5893	219

W06-3103	5893	219

W06-3108	5893	219

W06-3110	5893	219

W06-3111	5893	219

W07-0401	5893	219

W07-0705	5893	219

W07-0707	5893	219

W07-0713	5893	219

W09-0402	5893	219

W09-0407	5893	219

W09-0410	5893	219

W09-0438	5893	219

C00-2162	5931	219

J04-2003	5931	219

W01-1407	5931	219

C00-2163	6051	219

C02-1032	6051	219

E03-1032	6051	219

E03-1055	6051	219

H01-1061	6051	219

H01-1062	6051	219

P00-1056	6051	219

P01-1027	6051	219

P02-1038	6051	219

W01-1408	6051	219

W02-1021	6051	219

W07-0705	6406	219

C00-2123	8202	219

C04-1046	8373	219

E03-1007	8373	219

E06-1005	8373	219

E06-1031	8373	219

H05-1096	8373	219

W01-1408	8373	219

W02-1021	8373	219

W05-0903	8373	219

N07-2035	8575	219

W05-0806	8575	219

W05-0831	8575	219

W05-0903	8575	219

W07-0705	8575	219

W07-0713	8575	219

W09-0410	8575	219

C00-2172	8602	219

H01-1062	8602	219

P00-1004	8602	219

C08-1128	9007	219

P08-1010	9007	219

W04-1118	9007	219

W06-3111	9007	219

C04-1006	9264	219

C04-1030	9264	219

C04-1032	9264	219

D07-1055	9264	219

E03-1032	9264	219

N04-1033	9264	219

N07-1062	9264	219

N07-2015	9264	219

P03-1019	9264	219

P06-2061	9264	219

P07-2026	9264	219

P07-2045	9264	219

W04-1118	9264	219

W05-0831	9264	219

W05-0834	9264	219

W06-3108	9264	219

W06-3110	9264	219

W06-3111	9264	219

W07-0401	9264	219

W07-0401	9317	219

L08-1470	9610	219

L08-1469	9795	219

L08-1470	9795	219

D08-1039	9896	219

L08-1495	9995	219

L08-1495	10318	219

L08-1470	11003	219

W09-0410	11003	219

W09-0438	11564	219

D07-1055	13494	219

D08-1039	13494	219

D09-1022	13494	219

L08-1134	13494	219

L08-1403	13494	219

N07-2015	13494	219

N09-2005	13494	219

W06-2606	13494	219

W09-0438	13494	219

C04-1045	14138	219

W04-3235	14138	219

W05-0806	14138	219

W06-3101	14138	219

W07-0707	14138	219

W09-0402	14138	219

W09-0410	14138	219

N07-2017	14284	219

W04-3235	15218	219

I08-4024	8911	221

C04-1155	9792	221

I05-1054	9792	221

I08-4024	9792	221

I08-4024	10322	221

I05-1054	10369	221

I08-4024	10369	221

I08-2113	11042	221

W04-1707	232	222

E03-2015	2580	222

E03-2015	2905	222

E03-2015	3656	222

W04-1707	3866	222

L08-1247	4250	222

W07-1708	4250	222

E03-2015	4332	222

W02-1712	4332	222

J00-1002	5492	222

J04-4003	5492	222

J06-3001	5492	222

L08-1548	6166	222

W07-1706	6166	222

W09-0305	6166	222

W04-2010	6305	222

E03-2015	7566	222

W02-1712	7566	222

E03-2015	7567	222

L08-1548	7567	222

W02-1712	7567	222

W03-2904	7567	222

W07-1706	7567	222

W09-0305	7567	222

W03-2910	7600	222

C00-1069	7762	222

W04-1707	7836	222

E03-3004	9109	222

W04-1707	9109	222

L08-1247	10324	222

L08-1247	10827	222

L08-1350	10827	222

W09-0309	11769	222

L08-1136	6512	223

L08-1283	6512	223

L08-1136	9468	223

L08-1136	9992	223

L08-1283	9992	223

L08-1136	10326	223

L08-1424	10328	224

C02-1008	4621	225

P05-3010	4846	225

W03-1702	4846	225

C02-1008	4979	225

I05-1046	8704	225

I05-1046	10329	225

I05-1065	10329	225

I05-1065	10350	225

W05-0604	685	226

W05-0604	957	226

W05-0604	1352	226

C04-1052	2459	226

W04-3234	2459	226

W05-0604	2459	226

W05-0617	2459	226

W05-0604	3917	226

W05-0604	6926	226

W05-0604	8709	226

I08-4019	9668	227

I08-4019	10331	227

I08-4019	10390	227

I08-4019	10601	227

I08-4019	11064	227

N01-1017	6218	228

W07-1002	6218	228

W02-1201	6826	228

C08-1072	7301	228

C08-1099	7301	228

J09-3001	7301	228

N09-1039	7301	228

P08-2027	7301	228

P09-2070	7301	228

I05-2001	9335	228

W08-0615	10334	228

C08-1072	10491	228

C08-1099	10491	228

D09-1077	10491	228

N09-1074	10491	228

P08-2027	10491	228

P09-2070	10491	228

C08-1099	10928	228

J09-3001	10928	228

P09-4007	10928	228

W09-0424	10928	228

P09-2070	12061	228

J09-3001	12414	228

P08-3009	15094	228

W07-1002	15094	228

W06-2907	544	229

C00-1048	1632	229

C00-2124	1632	229

C08-1065	1632	229

D08-1075	1632	229

E09-1094	1632	229

J01-2002	1632	229

L08-1030	1632	229

L08-1094	1632	229

P03-1062	1632	229

W00-0704	1632	229

W00-0720	1632	229

W02-0814	1632	229

W03-0435	1632	229

W04-0108	1632	229

W04-0827	1632	229

W05-0611	1632	229

W06-2602	1632	229

W06-2901	1632	229

W09-0604	1632	229

W09-1105	1632	229

W09-1304	1632	229

W09-1408	1632	229

W09-2812	1632	229

W03-0419	1749	229

W03-0435	1749	229

C00-1035	1757	229

W00-0704	1757	229

W04-0108	1757	229

W04-0827	1782	229

C00-1048	2727	229

L08-1094	3248	229

W02-0809	3248	229

W04-2414	3248	229

W07-2039	3248	229

W09-0604	3248	229

W09-2415	3248	229

W09-2812	3248	229

W00-0720	4298	229

D08-1075	5640	229

W09-1105	5640	229

W09-1203	5640	229

W09-1304	5640	229

W09-1408	5640	229

W09-2417	5640	229

A00-2007	8215	229

C00-2124	8215	229

W00-0726	8215	229

W00-0733	8215	229

W01-0702	8215	229

W01-0708	8215	229

W01-0712	8215	229

W01-0724	8215	229

W02-2024	8215	229

W02-2025	8215	229

W03-0419	8215	229

W04-2414	8215	229

J01-2002	9254	229

W00-0720	9254	229

D08-1075	10335	229

C08-1065	10394	229

L08-1030	10394	229

E09-1094	12205	229

W09-1203	12353	229

W09-1408	12353	229

E09-1094	12357	229

C00-1048	14983	229

L08-1094	14983	229

P03-1062	14983	229

W02-0814	14983	229

W04-0827	14983	229

W02-0809	15410	229

I08-4012	10339	230

P08-4008	9611	231

P08-4008	9708	231

P08-4008	10343	231

P08-4008	10565	231

P08-4008	10734	231

W04-1111	361	232

P00-1005	1131	232

C00-2086	1331	232

C02-1086	1338	232

C02-1088	1338	232

C02-1097	1338	232

C02-1099	1338	232

C04-1178	1338	232

I05-1013	1338	232

I05-1027	1338	232

I05-1040	1338	232

I05-2012	1338	232

P00-1005	1338	232

P00-1050	1338	232

P00-1063	1338	232

P00-1072	1338	232

P04-3027	1338	232

W03-1122	1338	232

W04-1111	1338	232

W04-1813	1338	232

W06-0506	1338	232

W09-3426	1338	232

W04-1111	3461	232

C00-1061	3904	232

C02-1088	3904	232

C00-1061	4092	232

C02-1046	4092	232

C02-1088	4100	232

W03-1122	4100	232

P00-1005	4110	232

W04-0711	4110	232

P00-1072	4111	232

C02-1123	4620	232

W01-1014	4620	232

P00-1063	4638	232

C02-1097	6077	232

C02-1099	6077	232

I05-1040	6077	232

I05-2012	6077	232

P00-1063	6077	232

C00-2086	6284	232

C02-1123	6284	232

P09-2043	6284	232

W01-1014	6284	232

W04-0711	6284	232

P04-2001	7049	232

W04-1813	7049	232

W06-0506	7049	232

C04-1178	7488	232

P04-3027	7488	232

I05-1013	9682	232

I05-1013	10344	232

P09-2043	12007	232

W04-0843	1750	233

P00-1011	2670	233

H05-1062	5978	233

L08-1494	6745	233

L08-1352	9533	233

L08-1394	9533	233

C08-2006	9582	233

L08-1044	10346	233

L08-1491	10482	233

N09-2016	10482	233

L08-1044	10642	233

C04-1082	13000	233

H05-1062	13000	233

L08-1044	13000	233

L08-1491	13000	233

P00-1011	13000	233

W04-3218	13000	233

W07-0307	13000	233

L08-1491	13262	233

C08-2006	13265	233

W04-0843	13265	233

L08-1491	13742	233

N09-2016	13742	233

L08-1491	15392	233

N09-2016	15392	233

W04-3001	15392	233

W07-0307	15392	233

P04-3003	9102	234

I08-4007	10347	234

I08-4003	10348	235

W05-0201	3467	236

P08-2024	4879	236

P09-2007	4879	236

W05-0201	4879	236

W09-3412	4879	236

W05-0201	8661	236

P08-2024	10349	236

P09-2007	11510	236

W09-3412	11510	236

P09-2007	11879	236

W09-3412	11879	236

P09-2007	12325	236

W09-3412	12325	236

N06-2001	134	237

N07-1026	134	237

N09-1014	134	237

C04-1021	276	237

W08-0314	331	237

N07-4013	409	237

P08-1004	409	237

J00-3003	465	237

I05-2035	539	237

P08-1111	539	237

W07-1218	539	237

W08-0202	539	237

W09-0106	539	237

P06-1102	627	237

D08-1114	636	237

H05-1058	636	237

H05-1125	636	237

N03-2002	636	237

N04-4034	636	237

N06-1036	636	237

N07-2009	636	237

N07-2042	636	237

P05-1042	636	237

P09-1030	636	237

N04-2010	782	237

P05-1054	782	237

N07-4013	852	237

N03-2003	910	237

H05-1071	962	237

N07-4013	962	237

W06-1702	962	237

W03-0202	1034	237

W03-0612	1149	237

W06-0104	1287	237

H05-1125	1327	237

H05-1125	1967	237

N03-4005	1968	237

D08-1002	1971	237

H05-1071	1971	237

P07-1088	1971	237

W07-1218	1981	237

C04-1022	2009	237

N06-1021	2009	237

P05-2004	2009	237

P08-2010	2009	237

W05-0708	2009	237

W06-1647	2009	237

W08-0314	2009	237

W08-0331	2009	237

C04-1021	2185	237

D08-1002	2185	237

D08-1009	2185	237

H05-1043	2185	237

H05-1071	2185	237

H05-2017	2185	237

N07-1016	2185	237

N07-4013	2185	237

P07-1088	2185	237

P08-1004	2185	237

P09-1030	2185	237

P09-2049	2185	237

W06-1604	2185	237

W06-1702	2185	237

W06-2208	2185	237

W07-1218	2188	237

N07-2009	2323	237

P05-1042	2323	237

N06-2014	3027	237

H05-1125	3107	237

L08-1223	3303	237

N03-2012	3303	237

N04-4018	3303	237

N07-2017	3303	237

N04-4034	3733	237

N06-1036	3733	237

